prot_tag,prot_id,product,Product_unified,start_stop,size,accession,name,cluster*,origin*
phiGrn1_0220,ALP46986.1,hypothetical protein,hypothetical protein,[172293:173670](+),458,KT919972.1,"Vibrio phage phi-Grn1, complete genome",586,586
pp2_042,AFN37276.1,Sir2/CobB protein,NAD-dependent protein deacetylase of SIR2 family,[23358:24024](+),221,JN849462.1,"Vibriophage phi-pp2, complete genome",275,275
VPHG_00077,YP_007673563.1,hypothetical protein,NAD-dependent protein deacetylase of SIR2 family,[47107:47338](+),76,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,275,275
VPFG_00091,YP_008125242.1,Sir2 family NAD-dependent protein deacetylase,NAD-dependent protein deacetylase of SIR2 family,[188041:188803](+),253,NC_021529.2,"Vibrio phage nt-1, complete genome",275,275
KVP40.0043,NP_899291.1,Sir2/CobB protein,NAD-dependent protein deacetylase of SIR2 family,[23287:24028](+),246,NC_005083.2,"Vibrio phage KVP40, complete genome",275,275
phiST2_0288,ALP47418.1,NAD-dependent protein deacetylase of SIR2 family,NAD-dependent protein deacetylase of SIR2 family,[190807:191569](+),253,KT919973.1,"Vibrio phage phi-ST2, complete genome",275,275
AVU32_gp219,YP_009201322.1,NAD-dependent deacetylase,NAD-dependent protein deacetylase of SIR2 family,[110245:111007](-),253,NC_028829.1,"Vibrio phage ValKK3, complete genome",275,275
phiGrn1_0157,ALP47040.1,NAD-dependent protein deacetylase of SIR2 family,NAD-dependent protein deacetylase of SIR2 family,[130641:131403](+),253,KT919972.1,"Vibrio phage phi-Grn1, complete genome",275,275
CF80_gp263,YP_009006337.1,NAD-dependent deacetylase,NAD-dependent protein deacetylase of SIR2 family,[202691:203453](+),253,NC_023568.1,"Vibrio phage VH7D, complete genome",275,275
AVU32_gp124,YP_009201227.1,DNA methyltransferase,putative DNA methyltransferase,[51759:52338](-),192,NC_028829.1,"Vibrio phage ValKK3, complete genome",296,296
VPFG_00186,YP_008125335.1,putative DNA methyltransferase,putative DNA methyltransferase,[245858:246431](+),190,NC_021529.2,"Vibrio phage nt-1, complete genome",296,296
BAF98805.1,BAF98805.1,putative DNA methyltransferase,putative DNA methyltransferase,[6369:6987](+),205,AB374228.1,"Vibrio phage kappa proviral DNA, complete genome",296,296
pp2_135,AFN37368.1,hypothetical protein,putative DNA methyltransferase,[81270:81849](+),192,JN849462.1,"Vibriophage phi-pp2, complete genome",296,296
ASR73876.1,ASR73876.1,hypothetical protein,putative DNA methyltransferase,[47632:47767](-),44,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",296,296
phiGrn1_0248,ALP47076.1,DNA methyltransferase,putative DNA methyltransferase,[188779:189358](+),192,KT919972.1,"Vibrio phage phi-Grn1, complete genome",296,296
CF80_gp025,YP_009006099.1,hypothetical protein,putative DNA methyltransferase,[14519:15098](+),192,NC_023568.1,"Vibrio phage VH7D, complete genome",296,296
KVP40.0137,NP_899384.1,hypothetical protein,putative DNA methyltransferase,[79903:80482](+),192,NC_005083.2,"Vibrio phage KVP40, complete genome",296,296
phiST2_0146,ALP47370.1,DNA topoisomerase,DNA topisomerase II medium subunit,[71006:72293](+),428,KT919973.1,"Vibrio phage phi-ST2, complete genome",269,269
VPFG_00331,YP_009046840.1,topoisomerase II medium subunit,DNA topisomerase II medium subunit,[68759:70046](+),428,NC_021529.2,"Vibrio phage nt-1, complete genome",269,269
KVP40.0282,NP_899529.1,DNA topisomerase II medium subunit,DNA topisomerase II medium subunit,[152194:153481](+),428,NC_005083.2,"Vibrio phage KVP40, complete genome",269,269
CF80_gp168,YP_009006242.1,DNA topoisomerase medium subunit,DNA topisomerase II medium subunit,[83704:84991](+),428,NC_023568.1,"Vibrio phage VH7D, complete genome",269,269
pp2_280,AFN37513.1,topoisomerase II medium subunit,DNA topisomerase II medium subunit,[153362:154649](+),428,JN849462.1,"Vibriophage phi-pp2, complete genome",269,269
pp2_364,AFN37596.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,[227812:228910](-),365,JN849462.1,"Vibriophage phi-pp2, complete genome",192,192
VPFG_p13,YP_009046849.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,[147072:147555](-),160,NC_021529.2,"Vibrio phage nt-1, complete genome",192,192
VPFG_00029,YP_009046848.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,[146452:147046](-),197,NC_021529.2,"Vibrio phage nt-1, complete genome",192,192
VPHG_00144,YP_007673628.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,"join{[95077:95793](+), [96625:97259](+)}",449,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,192,192
AVU32_gp280,YP_009201383.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,[150082:151180](+),365,NC_028829.1,"Vibrio phage ValKK3, complete genome",192,192
phiST2_0230,ALP47382.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,[150183:151281](-),365,KT919973.1,"Vibrio phage phi-ST2, complete genome",192,192
phiGrn1_0099,ALP47001.1,tRNA nucleotidyltransferase,tRNA nucleotidyltransferase,[91193:92291](-),365,KT919972.1,"Vibrio phage phi-Grn1, complete genome",192,192
pp2_225,AFN37458.1,hypothetical protein,hypothetical protein,[120082:120400](+),105,JN849462.1,"Vibriophage phi-pp2, complete genome",353,353
KVP40.0228,NP_899474.1,hypothetical protein,hypothetical protein,[120125:120461](+),111,NC_005083.2,"Vibrio phage KVP40, complete genome",353,353
CF80_gp128,YP_009006202.1,hypothetical protein,hypothetical protein,[60787:61105](+),105,NC_023568.1,"Vibrio phage VH7D, complete genome",353,353
VPFG_00289,YP_008125437.1,hypothetical protein,hypothetical protein,[43538:43832](+),97,NC_021529.2,"Vibrio phage nt-1, complete genome",353,353
AVU32_gp016,YP_009201119.1,hypothetical protein,hypothetical protein,[6117:6480](-),120,NC_028829.1,"Vibrio phage ValKK3, complete genome",353,353
phiST2_0106,ALP47581.1,hypothetical protein,hypothetical protein,[48092:48410](+),105,KT919973.1,"Vibrio phage phi-ST2, complete genome",353,353
pp2_115,AFN37348.1,hypothetical protein,hypothetical protein,[69451:69766](+),104,JN849462.1,"Vibriophage phi-pp2, complete genome",462,462
VPFG_00167,YP_008125318.1,hypothetical protein,hypothetical protein,[235033:235354](+),106,NC_021529.2,"Vibrio phage nt-1, complete genome",462,462
phiST2_0365,ALP47579.1,hypothetical protein,hypothetical protein,[237838:238156](+),105,KT919973.1,"Vibrio phage phi-ST2, complete genome",462,462
KVP40.0118,NP_899366.1,hypothetical protein,hypothetical protein,[68822:69137](+),104,NC_005083.2,"Vibrio phage KVP40, complete genome",462,462
CF80_gp008,YP_009006082.1,hypothetical protein,hypothetical protein,[3493:3811](+),105,NC_023568.1,"Vibrio phage VH7D, complete genome",462,462
KVP40.0091,NP_899339.1,hypothetical protein,hypothetical protein,[56126:56672](+),181,NC_005083.2,"Vibrio phage KVP40, complete genome",316,316
pp2_089,AFN37322.1,hypothetical protein,hypothetical protein,[56751:57306](+),184,JN849462.1,"Vibriophage phi-pp2, complete genome",316,316
VPFG_00139,YP_008125290.1,hypothetical protein,hypothetical protein,[221570:222176](+),201,NC_021529.2,"Vibrio phage nt-1, complete genome",316,316
CF80_gp312,YP_009006386.1,hypothetical protein,hypothetical protein,[236726:237284](+),185,NC_023568.1,"Vibrio phage VH7D, complete genome",316,316
AVU32_gp169,YP_009201272.1,hypothetical protein,hypothetical protein,[77089:77641](-),183,NC_028829.1,"Vibrio phage ValKK3, complete genome",316,316
phiST2_0339,ALP47465.1,hypothetical protein,hypothetical protein,[224839:225391](+),183,KT919973.1,"Vibrio phage phi-ST2, complete genome",316,316
phiGrn1_0206,ALP47083.1,hypothetical protein,hypothetical protein,[163695:164247](+),183,KT919972.1,"Vibrio phage phi-Grn1, complete genome",316,316
KVP40.0335,NP_899581.1,gp5,tail-associated lysozyme,[192496:193762](+),421,NC_005083.2,"Vibrio phage KVP40, complete genome",394,394
VPFG_00389,YP_008125535.1,baseplate hub subunit and tail lysozyme,tail-associated lysozyme,[112657:113827](+),389,NC_021529.2,"Vibrio phage nt-1, complete genome",394,394
phiST2_0201,ALP47375.1,baseplate hub subunit/ tail lysozyme,tail-associated lysozyme,[116941:118153](+),403,KT919973.1,"Vibrio phage phi-ST2, complete genome",394,394
SBVcX29_0045,YP_009043916.1,putative baseplate protein,tail-associated lysozyme,[17086:17818](+),243,NC_024369.2,"Vibrio phage X29, complete genome",394,394
AVU32_gp309,YP_009201412.1,tail-associated lysozyme,tail-associated lysozyme,[183208:184420](-),403,NC_028829.1,"Vibrio phage ValKK3, complete genome",394,394
phiGrn1_0069,ALP46994.1,baseplate hub subunit/ tail lysozyme,tail-associated lysozyme,[57156:58368](+),403,KT919972.1,"Vibrio phage phi-Grn1, complete genome",394,394
pp2_335,AFN37567.1,phage baseplate hub,tail-associated lysozyme,[194206:195466](+),419,JN849462.1,"Vibriophage phi-pp2, complete genome",394,394
CF80_gp191,YP_009006265.1,tail-associated lysozyme,tail-associated lysozyme,[129250:130468](+),405,NC_023568.1,"Vibrio phage VH7D, complete genome",394,394
phiGrn1_0023,ALP46999.1,hypothetical protein,hypothetical protein,[13870:14980](+),369,KT919972.1,"Vibrio phage phi-Grn1, complete genome",250,250
KVP40.0290,NP_899537.1,hypothetical protein,hypothetical protein,[156072:157191](+),372,NC_005083.2,"Vibrio phage KVP40, complete genome",250,250
phiST2_0154,ALP47380.1,hypothetical protein,hypothetical protein,[74850:75960](+),369,KT919973.1,"Vibrio phage phi-ST2, complete genome",250,250
VPHG_00142,YP_007673626.1,hypothetical protein,hypothetical protein,[94212:94548](+),111,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,250,250
VPFG_00339,YP_008125485.1,hypothetical protein,hypothetical protein,[72582:73689](+),368,NC_021529.2,"Vibrio phage nt-1, complete genome",250,250
AVU32_gp358,YP_009201461.1,hypothetical protein,hypothetical protein,[226653:227763](-),369,NC_028829.1,"Vibrio phage ValKK3, complete genome",250,250
AVU32_gp140,YP_009201243.1,6-pyruvoyl tetrahydropterin synthase-like protein,6-pyruvoyl tetrahydropterin synthase-like protein,[61606:62539](-),310,NC_028829.1,"Vibrio phage ValKK3, complete genome",339,339
CF80_gp010,YP_009006084.1,hypothetical protein,6-pyruvoyl tetrahydropterin synthase-like protein,[4317:5250](+),310,NC_023568.1,"Vibrio phage VH7D, complete genome",339,339
phiGrn1_0232,ALP47016.1,6-pyruvoyl tetrahydrobiopterin synthase,6-pyruvoyl tetrahydropterin synthase-like protein,[178571:179504](+),310,KT919972.1,"Vibrio phage phi-Grn1, complete genome",339,339
KVP40.0120,NP_899368.1,hypothetical protein,6-pyruvoyl tetrahydropterin synthase-like protein,[69643:70570](+),308,NC_005083.2,"Vibrio phage KVP40, complete genome",339,339
VPFG_00168,YP_008125319.2,6-pyruvoyl tetrahydropterin synthase-like protein,6-pyruvoyl tetrahydropterin synthase-like protein,[235485:236418](+),310,NC_021529.2,"Vibrio phage nt-1, complete genome",339,339
pp2_117,AFN37350.1,NADPH-dependent 7-cyano-7-deazaguanine reductase,6-pyruvoyl tetrahydropterin synthase-like protein,[70272:71199](+),308,JN849462.1,"Vibriophage phi-pp2, complete genome",339,339
VPHG_00138,YP_007673623.1,hypothetical protein,hypothetical protein,"join{[92706:93713](-), [91129:91667](-)}",514,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,14,14
AKU42634.1,AKU42634.1,hypothetical protein,hypothetical protein,[38040:38514](+),157,KT160311.1,"Vibrio phage H188, complete genome",14,14
APD17785.1,APD17785.1,hypothetical protein,hypothetical protein,[198:1725](+),508,KY065147.1,"Vibrio phage JSF4, complete genome",14,14
VPHG_00140,YP_007673624.1,hypothetical protein,hypothetical protein,[92684:93713](-),342,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,14,14
F397_gp36,YP_007006425.1,hypothetical protein,hypothetical protein,[26664:27369](-),234,NC_019518.1,"Vibrio phage vB_VchM-138, complete genome",14,14
ViPhICP1_gp128,YP_004251069.1,hypothetical protein,hypothetical protein,[71215:72742](-),508,NC_015157.1,"Vibrio phage ICP1, complete genome",14,14
CF80_gp315,YP_009006389.1,hypothetical protein,hypothetical protein,[238189:238381](+),63,NC_023568.1,"Vibrio phage VH7D, complete genome",309,309
pp2_092,AFN37325.1,hypothetical protein,hypothetical protein,[58211:58403](+),63,JN849462.1,"Vibriophage phi-pp2, complete genome",309,309
VPCG_00017,YP_007877518.1,hypothetical protein,hypothetical protein,[13530:14088](-),185,NC_021070.1,Vibrio phage martha 12B12 genomic sequence,309,309
KVP40.0095,NP_899343.1,hypothetical protein,hypothetical protein,[57577:57769](+),63,NC_005083.2,"Vibrio phage KVP40, complete genome",309,309
VPFG_00143,YP_008125294.1,hypothetical protein,hypothetical protein,[223067:223259](+),63,NC_021529.2,"Vibrio phage nt-1, complete genome",309,309
AVU32_gp129,YP_009201232.1,recombination endonuclease VII,recombination endonuclease VII,[55119:55626](+),168,NC_028829.1,"Vibrio phage ValKK3, complete genome",416,416
VPCG_00034,YP_007877535.1,hypothetical protein,recombination endonuclease VII,[24611:25130](-),172,NC_021070.1,Vibrio phage martha 12B12 genomic sequence,416,416
phiGrn1_0243,ALP47218.1,endonuclease,recombination endonuclease VII,[185484:185772](-),95,KT919972.1,"Vibrio phage phi-Grn1, complete genome",416,416
phiST2_0381,ALP47524.1,endonuclease,recombination endonuclease VII,[248501:248930](-),142,KT919973.1,"Vibrio phage phi-ST2, complete genome",416,416
VPFG_00179,YP_008125330.2,recombinase endonuclease VII,recombination endonuclease VII,[242245:242752](-),168,NC_021529.2,"Vibrio phage nt-1, complete genome",416,416
pp2_129,AFN37362.1,recombination endonuclease VII,recombination endonuclease VII,[77945:78455](-),169,JN849462.1,"Vibriophage phi-pp2, complete genome",416,416
pp2_082,AFN37315.1,hypothetical protein,hypothetical protein,[52674:52983](+),102,JN849462.1,"Vibriophage phi-pp2, complete genome",233,233
VPFG_00131,YP_008125282.1,hypothetical protein,hypothetical protein,[217506:217809](+),100,NC_021529.2,"Vibrio phage nt-1, complete genome",233,233
VPFG_00317,YP_008125464.1,hypothetical protein,hypothetical protein,[58582:59017](+),144,NC_021529.2,"Vibrio phage nt-1, complete genome",233,233
CF80_gp304,YP_009006378.1,hypothetical protein,hypothetical protein,[232685:232952](+),88,NC_023568.1,"Vibrio phage VH7D, complete genome",233,233
phiST2_0331,ALP47625.1,hypothetical protein,hypothetical protein,[220796:221063](+),88,KT919973.1,"Vibrio phage phi-ST2, complete genome",233,233
phiGrn1_0198,ALP47244.1,hypothetical protein,hypothetical protein,[159654:159921](+),88,KT919972.1,"Vibrio phage phi-Grn1, complete genome",233,233
KVP40.0083,NP_899331.1,hypothetical protein,hypothetical protein,[52045:52354](+),102,NC_005083.2,"Vibrio phage KVP40, complete genome",233,233
pp2_032,AFN37266.1,hypothetical protein,hypothetical protein,[19077:19272](+),64,JN849462.1,"Vibriophage phi-pp2, complete genome",258,258
KVP40.0032,NP_899280.1,hypothetical protein,hypothetical protein,[19081:19276](+),64,NC_005083.2,"Vibrio phage KVP40, complete genome",258,258
VPFG_00080,YP_008125231.1,hypothetical protein,hypothetical protein,[183782:183980](+),65,NC_021529.2,"Vibrio phage nt-1, complete genome",258,258
VPHG_00089,YP_007673575.1,hypothetical protein,hypothetical protein,[54713:54917](+),67,NC_020843.1,Vibrio phage 11895-B1 genomic sequence,258,258
CF80_gp252,YP_009006326.1,hypothetical protein,hypothetical protein,[198483:198678](+),64,NC_023568.1,"Vibrio phage VH7D, complete genome",258,258
KVP40.0154,NP_899400.1,hypothetical protein,hypothetical protein,[90004:90256](+),83,NC_005083.2,"Vibrio phage KVP40, complete genome",300,300
AVU32_gp109,YP_009201212.1,hypothetical protein,hypothetical protein,[42579:42831](-),83,NC_028829.1,"Vibrio phage ValKK3, complete genome",300,300
CF80_gp040,YP_009006114.1,hypothetical protein,hypothetical protein,[24049:24301](+),83,NC_023568.1,"Vibrio phage VH7D, complete genome",300,300
pp2_149,AFN37382.1,hypothetical protein,hypothetical protein,[90250:90502](+),83,JN849462.1,"Vibriophage phi-pp2, complete genome",300,300
VPFG_00200,YP_008125349.1,hypothetical protein,hypothetical protein,[7610:7862](+),83,NC_021529.2,"Vibrio phage nt-1, complete genome",300,300
ASR73834.1,ASR73834.1,hypothetical protein,hypothetical protein,[11896:12178](+),93,MF431726.1,"Vibrio phage vB_ValP_IME271, complete genome",300,300
phiST2_0023,ALP47639.1,hypothetical protein,hypothetical protein,[12288:12540](+),83,KT919973.1,"Vibrio phage phi-ST2, complete genome",300,300
VPFG_00090,YP_008125241.1,hypothetical protein,hypothetical protein,[187676:188045](+),122,NC_021529.2,"Vibrio phage nt-1, complete genome",327,327
KVP40.0042,NP_899290.1,hypothetical protein,hypothetical protein,[22922:23291](+),122,NC_005083.2,"Vibrio phage KVP40, complete genome",327,327
AVU32_gp220,YP_009201323.1,hypothetical protein,hypothetical protein,[111003:111372](-),122,NC_028829.1,"Vibrio phage ValKK3, complete genome",327,327
pp2_041,AFN37275.1,hypothetical protein,hypothetical protein,[22918:23287](+),122,JN849462.1,"Vibriophage phi-pp2, complete genome",327,327
CF80_gp262,YP_009006336.1,hypothetical protein,hypothetical protein,[202320:202695](+),124,NC_023568.1,"Vibrio phage VH7D, complete genome",327,327
phiGrn1_0156,ALP47162.1,hypothetical protein,hypothetical protein,[130276:130645](+),122,KT919972.1,"Vibrio phage phi-Grn1, complete genome",327,327
AVU32_gp173,YP_009201276.1,hypothetical protein,hypothetical protein,[79188:79518](-),109,NC_028829.1,"Vibrio phage ValKK3, complete genome",469,469
VPFG_00135,YP_008125286.1,hypothetical protein,hypothetical protein,[219684:220053](+),122,NC_021529.2,"Vibrio phage nt-1, complete genome",469,469
phiST2_0335,ALP47691.1,hypothetical protein,hypothetical protein,[223104:223287](+),60,KT919973.1,"Vibrio phage phi-ST2, complete genome",469,469
